ID,cell_i
d7d0d31e-bba6-11e8-b2ba-ac1f6b6435d0,23
f667c53e-bbc0-11e8-b2bb-ac1f6b6435d0,13
f284811e-bb9d-11e8-b2b9-ac1f6b6435d0,32
8549d2f0-bb9f-11e8-b2b9-ac1f6b6435d0,24
1150_D12_3,3
25_H1_1,0
381_E12_5,6
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,2
b235ac02-bba0-11e8-b2b9-ac1f6b6435d0,10
d1703b06-bb9a-11e8-b2b9-ac1f6b6435d0,11
661e9df4-bb9d-11e8-b2b9-ac1f6b6435d0,4
2c65d3a8-bbba-11e8-b2ba-ac1f6b6435d0,1
ef8d265c-bbb4-11e8-b2ba-ac1f6b6435d0,11
1753_F4_13,10
4b57c11c-bba7-11e8-b2ba-ac1f6b6435d0,12
94_H9_2,13
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,1
f2866400-bba4-11e8-b2ba-ac1f6b6435d0,12
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,31
1672_B2_3,5
195a0f2e-bbb3-11e8-b2ba-ac1f6b6435d0,20
481_H6_1,15
1947_B10_3,14
eeec824a-bbb6-11e8-b2ba-ac1f6b6435d0,13
428_G9_2,0
783_A10_2,5
11626950-bb9b-11e8-b2b9-ac1f6b6435d0,3
1890_O11_34,7
ace87966-bbc1-11e8-b2bb-ac1f6b6435d0,8
b1396638-bb99-11e8-b2b9-ac1f6b6435d0,8
1681_A9_3,49
e7259f18-bba4-11e8-b2ba-ac1f6b6435d0,6
1016_E6_1,3
ed36e45a-bbc9-11e8-b2bc-ac1f6b6435d0,0
612_E9_1,5
db9a123a-bbc4-11e8-b2bc-ac1f6b6435d0,7
4488f6b6-bbad-11e8-b2ba-ac1f6b6435d0,21
3aca6b36-bbb8-11e8-b2ba-ac1f6b6435d0,6
69218568-bb9b-11e8-b2b9-ac1f6b6435d0,22
1715_B5_18,40
6174ec8e-bbbd-11e8-b2ba-ac1f6b6435d0,7
1712_H5_14,3
754648d8-bba0-11e8-b2b9-ac1f6b6435d0,5
501_D11_1,1
56f44fbe-bbba-11e8-b2ba-ac1f6b6435d0,1
93904a96-bb9b-11e8-b2b9-ac1f6b6435d0,53
991ab532-bb9b-11e8-b2b9-ac1f6b6435d0,23
a6f57a0e-bba8-11e8-b2ba-ac1f6b6435d0,13
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,6
f089726a-bba3-11e8-b2b9-ac1f6b6435d0,4
a9164a74-bbc2-11e8-b2bc-ac1f6b6435d0,14
170_B5_2,17
df5233f2-bbac-11e8-b2ba-ac1f6b6435d0,6
5d436dd4-bba4-11e8-b2b9-ac1f6b6435d0,4
1745_F10_21,18
b3cedf90-bbb2-11e8-b2ba-ac1f6b6435d0,23
c6304618-bbaf-11e8-b2ba-ac1f6b6435d0,42
a432e1c0-bbbd-11e8-b2ba-ac1f6b6435d0,1
d5b2515e-bbc7-11e8-b2bc-ac1f6b6435d0,13
273_C4_1,0
4da7c014-bbc7-11e8-b2bc-ac1f6b6435d0,15
955e5d1a-bb99-11e8-b2b9-ac1f6b6435d0,32
771_E5_2,0
396_E11_2,7
8c426f0a-bba8-11e8-b2ba-ac1f6b6435d0,21
1623_B4_1,9
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,33
1112_E9_1,9
1924_F3_4,8
11626950-bb9b-11e8-b2b9-ac1f6b6435d0,10
1767_E2_4,1
326_D5_1,3
79_C1_2,11
b1396638-bb99-11e8-b2b9-ac1f6b6435d0,1
1681_A9_3,46
275_D8_1,13
543db028-bbbd-11e8-b2ba-ac1f6b6435d0,18
203_B6_1,0
b426b420-bbc3-11e8-b2bc-ac1f6b6435d0,5
c29de642-bbad-11e8-b2ba-ac1f6b6435d0,18
f667c53e-bbc0-11e8-b2bb-ac1f6b6435d0,31
20d2b914-bbc1-11e8-b2bb-ac1f6b6435d0,9
1788_C10_18,15
1789_H3_24,0
1789_B10_7,11
535_B8_2,8
502_D8_1,23
829_H5_4,6
6d896bc2-bba8-11e8-b2ba-ac1f6b6435d0,10
760_F4_2,0
1510_D4_3,14
5f7b1016-bbc2-11e8-b2bb-ac1f6b6435d0,3
3a327c44-bb9b-11e8-b2b9-ac1f6b6435d0,15
5a2fb104-bbc5-11e8-b2bc-ac1f6b6435d0,14
1789_F8_5,6
290_H3_2,14
62332780-bb9f-11e8-b2b9-ac1f6b6435d0,9
75dd487a-bb99-11e8-b2b9-ac1f6b6435d0,5
09da4264-bba7-11e8-b2ba-ac1f6b6435d0,2
557_E4_2,0
1510_C3_1,34
a9164a74-bbc2-11e8-b2bc-ac1f6b6435d0,7
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,46
3dd7b5d4-bbab-11e8-b2ba-ac1f6b6435d0,13
21_C4_2,8
1650_E1_48,20
f3ab1db0-bbab-11e8-b2ba-ac1f6b6435d0,8
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,14
593f34c6-bbbc-11e8-b2ba-ac1f6b6435d0,6
01e8a3e4-bbbf-11e8-b2ba-ac1f6b6435d0,10
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,21
8d2bda4a-bbc2-11e8-b2bb-ac1f6b6435d0,1
105_D7_1,14
b05cebf2-bba0-11e8-b2b9-ac1f6b6435d0,13
1788_D1_29,10
debfd63e-bbb0-11e8-b2ba-ac1f6b6435d0,19
ee80d1f6-bbae-11e8-b2ba-ac1f6b6435d0,12
1767_A4_10,50
c614bc6a-bb99-11e8-b2b9-ac1f6b6435d0,12
44b5e136-bbca-11e8-b2bc-ac1f6b6435d0,19
c8f94810-bbc1-11e8-b2bb-ac1f6b6435d0,16
f3dd8830-bbc5-11e8-b2bc-ac1f6b6435d0,4
1797_C5_33,46
3e632254-bbba-11e8-b2ba-ac1f6b6435d0,18
1923_E8_1,46
e210338e-bba0-11e8-b2b9-ac1f6b6435d0,47
203_B6_1,11
1789_B10_7,2
1918_E8_1,23
275_D9_1,15
32f3d2e8-bbaf-11e8-b2ba-ac1f6b6435d0,5
1040_F3_2,19
501_B2_1,17
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,3
3c9a0f86-bbb6-11e8-b2ba-ac1f6b6435d0,0
537_C9_1,3
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,18
733ff4ee-bbb9-11e8-b2ba-ac1f6b6435d0,12
56f44fbe-bbba-11e8-b2ba-ac1f6b6435d0,19
3e6f0080-bba9-11e8-b2ba-ac1f6b6435d0,7
481e821c-bba0-11e8-b2b9-ac1f6b6435d0,6
60_F3_1,8
5_H11_1,4
80614cc4-bbb7-11e8-b2ba-ac1f6b6435d0,20
369_C9_1,2
396_A7_2,0
8bc9b9fe-bbb5-11e8-b2ba-ac1f6b6435d0,10
15a2aa9c-bbbf-11e8-b2ba-ac1f6b6435d0,12
1751_C2_13,32
1717_G2_27,26
1918_B2_18,72
ece6396c-bbbd-11e8-b2ba-ac1f6b6435d0,42
1772_F7_5,1
820_D8_1,14
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,5
1918_F6_9,17
fb71e77a-bbbc-11e8-b2ba-ac1f6b6435d0,4
75cc797e-bbb1-11e8-b2ba-ac1f6b6435d0,6
93154aa4-bba4-11e8-b2b9-ac1f6b6435d0,16
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,43
1751_B3_18,26
8fc3f866-bb9d-11e8-b2b9-ac1f6b6435d0,6
41346a6e-bbc5-11e8-b2bc-ac1f6b6435d0,12
614_C7_3,15
1591_B1_3,3
1927_E2_4,8
1694_B4_3,29
1973_F1_19,87
218_G2_2,0
a86d8796-bba3-11e8-b2b9-ac1f6b6435d0,19
1642_G7_34,12
435_H3_1,16
1657_B6_1,7
1717_B5_22,7
1891_J21_21,21
034a41d2-bba3-11e8-b2b9-ac1f6b6435d0,12
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,29
1914_D7_31,16
a5c99770-bbb5-11e8-b2ba-ac1f6b6435d0,15
377_H2_1,14
99_G6_2,9
628_B4_1,15
c521f280-bbc8-11e8-b2bc-ac1f6b6435d0,34
1918_B1_5,73
7329f282-bba7-11e8-b2ba-ac1f6b6435d0,10
1719_E6_19,24
5a3c4598-bbb8-11e8-b2ba-ac1f6b6435d0,19
1927_F10_2,49
1374_D1_1,42
1789_C8_17,17
761_F11_2,21
323_B9_1,12
1852_A7_33,21
5cc9b4de-bbc8-11e8-b2bc-ac1f6b6435d0,7
955e5d1a-bb99-11e8-b2b9-ac1f6b6435d0,21
ac809320-bbbf-11e8-b2bb-ac1f6b6435d0,0
1898_A10_6,20
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,7
4172b472-bba2-11e8-b2b9-ac1f6b6435d0,24
501_A5_1,11
1735_D1_1,32
58054046-bbb7-11e8-b2ba-ac1f6b6435d0,31
1767_A8_13,8
e620ff7c-bbc2-11e8-b2bc-ac1f6b6435d0,8
1851_C7_26,12
298_E4_1,5
effcbd22-bbb0-11e8-b2ba-ac1f6b6435d0,27
f06a72ce-bbbd-11e8-b2ba-ac1f6b6435d0,1
1852_H2_16,21
c5136d9a-bbb5-11e8-b2ba-ac1f6b6435d0,15
2191a780-bbbb-11e8-b2ba-ac1f6b6435d0,21
637fddbc-bbaa-11e8-b2ba-ac1f6b6435d0,23
5339d516-bbc3-11e8-b2bc-ac1f6b6435d0,14
197ea78a-bbbd-11e8-b2ba-ac1f6b6435d0,5
22_D4_2,1
91365d06-bbca-11e8-b2bc-ac1f6b6435d0,15
9362e414-bb9d-11e8-b2b9-ac1f6b6435d0,32
a60a3fc8-bbc4-11e8-b2bc-ac1f6b6435d0,20
112_D1_2,4
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,2
1609_C1_2,13
1788_B11_5,8
1844_D2_20,8
1914_D7_31,25
b590a2ae-bbc7-11e8-b2bc-ac1f6b6435d0,7
790_F9_1,5
f1b7fd32-bbb7-11e8-b2ba-ac1f6b6435d0,5
976_C2_1,1
e6390be2-bbba-11e8-b2ba-ac1f6b6435d0,40
2895d860-bba4-11e8-b2b9-ac1f6b6435d0,0
1632_C9_29,6
078a82dc-bbc8-11e8-b2bc-ac1f6b6435d0,17
102_D7_1,1
1d4318b4-bbaa-11e8-b2ba-ac1f6b6435d0,2
5cc9b4de-bbc8-11e8-b2bc-ac1f6b6435d0,14
1729_B10_2,3
ae01d116-bbc7-11e8-b2bc-ac1f6b6435d0,14
f2efaf5a-bbc2-11e8-b2bc-ac1f6b6435d0,16
907_D4_1,21
627_B11_2,3
79babd56-bbc6-11e8-b2bc-ac1f6b6435d0,37
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,10
1198_A12_1,5
0866aeaa-bbba-11e8-b2ba-ac1f6b6435d0,11
1927_E2_4,26
3753f098-bbc8-11e8-b2bc-ac1f6b6435d0,30
468_F7_2,4
267_G2_1,10
49ebb02e-bb9b-11e8-b2b9-ac1f6b6435d0,5
1718_H7_19,3
5cc0ea64-bba2-11e8-b2b9-ac1f6b6435d0,19
1789_A1_28,4
32afd736-bba1-11e8-b2b9-ac1f6b6435d0,35
9e68db26-bbb5-11e8-b2ba-ac1f6b6435d0,4
795_C9_7,7
c05bd42e-bbae-11e8-b2ba-ac1f6b6435d0,2
caa4afc8-bbb3-11e8-b2ba-ac1f6b6435d0,6
755e2e5e-bba9-11e8-b2ba-ac1f6b6435d0,13
e3b89962-bb9e-11e8-b2b9-ac1f6b6435d0,15
403b86d0-bb9b-11e8-b2b9-ac1f6b6435d0,10
335_B11_2,5
43665860-bbbb-11e8-b2ba-ac1f6b6435d0,0
f3d54dee-bba4-11e8-b2ba-ac1f6b6435d0,30
1609_C1_2,6
1789_H8_4,9
416_D9_1,5
437_F9_2,13
8fbcdb84-bbb7-11e8-b2ba-ac1f6b6435d0,54
1908_G4_3,10
508_H6_1,1
e94861ee-bbb9-11e8-b2ba-ac1f6b6435d0,4
1723_G12_28,32
86cace8e-bba6-11e8-b2ba-ac1f6b6435d0,5
5622e250-bbc7-11e8-b2bc-ac1f6b6435d0,0
7625dd98-bba2-11e8-b2b9-ac1f6b6435d0,13
34_G10_2,2
5ed9def0-bbc0-11e8-b2bb-ac1f6b6435d0,6
1127_E11_2,8
142c9d96-bbae-11e8-b2ba-ac1f6b6435d0,4
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,10
784_D5_2,7
ea973356-bb99-11e8-b2b9-ac1f6b6435d0,0
a01206a8-bbc1-11e8-b2bb-ac1f6b6435d0,7
2d279bd6-bbb1-11e8-b2ba-ac1f6b6435d0,0
bb1d3824-bbac-11e8-b2ba-ac1f6b6435d0,0
932_G11_2,0
1683_H3_13,36
1954_G5_55,25
364_A10_4,7
4adece54-bbae-11e8-b2ba-ac1f6b6435d0,7
554_E6_2,10
1603a6bc-bba6-11e8-b2ba-ac1f6b6435d0,1
1918_F8_3,0
77_D4_1,12
1695_B3_8,6
1916_H6_11,19
1852_H2_16,39
1767_E2_4,38
497_H7_2,17
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,39
637fddbc-bbaa-11e8-b2ba-ac1f6b6435d0,9
89685824-bbc8-11e8-b2bc-ac1f6b6435d0,3
e210338e-bba0-11e8-b2b9-ac1f6b6435d0,3
1219_C4_1,28
6407fb04-bb9e-11e8-b2b9-ac1f6b6435d0,45
995_E3_1,6
e549f598-bbab-11e8-b2ba-ac1f6b6435d0,18
299c4954-bbba-11e8-b2ba-ac1f6b6435d0,23
473_F11_5,5
1668_H6_3,8
275_D9_1,19
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,3
e3b89962-bb9e-11e8-b2b9-ac1f6b6435d0,6
1751_B6_13,8
b3a6e510-bbb9-11e8-b2ba-ac1f6b6435d0,5
b34ab50c-bbae-11e8-b2ba-ac1f6b6435d0,1
757_F7_2,4
1709_E2_22,1
218_F2_1,2
5571d0d8-bbc1-11e8-b2bb-ac1f6b6435d0,2
430a6ae0-bba8-11e8-b2ba-ac1f6b6435d0,1
1101_B2_3,2
1732_A3_2,27
9386fbae-bbb8-11e8-b2ba-ac1f6b6435d0,10
1e325db6-bbaf-11e8-b2ba-ac1f6b6435d0,26
1723_D6_13,2
1741_E7_18,26
7fb6fd30-bba0-11e8-b2b9-ac1f6b6435d0,3
3fe63a0c-bbbb-11e8-b2ba-ac1f6b6435d0,2
1789_A5_9,16
1551_C5_7,26
716_E1_1,19
04a90510-bbba-11e8-b2ba-ac1f6b6435d0,10
ea973356-bb99-11e8-b2b9-ac1f6b6435d0,9
636_D12_1,4
557_E4_1,0
641_E2_1,4
1981_F11_6,4
340_G5_2,13
ae01d116-bbc7-11e8-b2bc-ac1f6b6435d0,0
1898_B10_31,1
06631b0e-bbb8-11e8-b2ba-ac1f6b6435d0,12
49c0c998-bbb6-11e8-b2ba-ac1f6b6435d0,6
effcbd22-bbb0-11e8-b2ba-ac1f6b6435d0,12
1916_H6_11,26
230_A8_1,0
8f6e8dd4-bbae-11e8-b2ba-ac1f6b6435d0,11
865_D8_1,31
1198_A12_1,11
1927_E2_4,20
22e3561a-bbbb-11e8-b2ba-ac1f6b6435d0,5
1698_C7_2,15
6b79c438-bbaf-11e8-b2ba-ac1f6b6435d0,0
1718_H7_19,17
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,6
1637_D11_8,10
822_B12_2,11
3dee6976-bbb7-11e8-b2ba-ac1f6b6435d0,16
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,8
04b28774-bbac-11e8-b2ba-ac1f6b6435d0,16
b34ab50c-bbae-11e8-b2ba-ac1f6b6435d0,6
5683a62e-bbc4-11e8-b2bc-ac1f6b6435d0,10
ad7061ea-bbbd-11e8-b2ba-ac1f6b6435d0,11
c5712362-bba2-11e8-b2b9-ac1f6b6435d0,15
1637_E9_23,42
ef20f1ce-bb9d-11e8-b2b9-ac1f6b6435d0,39
a59548e2-bb9e-11e8-b2b9-ac1f6b6435d0,2
430a6ae0-bba8-11e8-b2ba-ac1f6b6435d0,8
285_A7_1,10
1751_F6_8,5
3d9d96e2-bbc9-11e8-b2bc-ac1f6b6435d0,50
7b4c9a1e-bbc0-11e8-b2bb-ac1f6b6435d0,6
882_C4_2,8
1918_B1_5,85
ea551216-bbab-11e8-b2ba-ac1f6b6435d0,27
f668f9ec-bbc8-11e8-b2bc-ac1f6b6435d0,1
2cda1060-bbab-11e8-b2ba-ac1f6b6435d0,5
73_B3_2,15
b69186c6-bbba-11e8-b2ba-ac1f6b6435d0,2
4180c96a-bbc3-11e8-b2bc-ac1f6b6435d0,23
545_F7_2,2
1370_B9_3,0
49d1121c-bba7-11e8-b2ba-ac1f6b6435d0,26
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,16
d8b666c0-bba3-11e8-b2b9-ac1f6b6435d0,34
111_E1_3,4
e92ee03e-bbaf-11e8-b2ba-ac1f6b6435d0,43
456_E5_1,1
1033_C11_8,3
1586_E11_3,4
61_C12_2,17
523_G11_2,19
1708_E5_8,19
5ba6d682-bbb3-11e8-b2ba-ac1f6b6435d0,20
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,33
ca8db6e2-bbae-11e8-b2ba-ac1f6b6435d0,16
5890b424-bbbb-11e8-b2ba-ac1f6b6435d0,15
558_F6_1,11
ef048f9a-bba0-11e8-b2b9-ac1f6b6435d0,0
b3d6b02e-bbb9-11e8-b2ba-ac1f6b6435d0,9
1718_H7_19,24
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,15
218_D9_1,12
1708_A1_3,4
299c4954-bbba-11e8-b2ba-ac1f6b6435d0,37
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,28
91365d06-bbca-11e8-b2bc-ac1f6b6435d0,33
aaf459ce-bbb0-11e8-b2ba-ac1f6b6435d0,6
1657_B6_1,32
1695_H1_18,33
634_E8_1,0
ffb49f82-bbab-11e8-b2ba-ac1f6b6435d0,3
472_E6_1,8
f026cf08-bb9d-11e8-b2b9-ac1f6b6435d0,7
99723930-bbb2-11e8-b2ba-ac1f6b6435d0,9
2b7e0e6a-bbab-11e8-b2ba-ac1f6b6435d0,24
2cf80272-bba2-11e8-b2b9-ac1f6b6435d0,8
1736_G7_32,13
1891_O9_1,50
1587_E12_2,10
1909_F7_3,23
332_F5_6,5
3d9d96e2-bbc9-11e8-b2bc-ac1f6b6435d0,53
491_F5_1,7
7806ed76-bbc2-11e8-b2bb-ac1f6b6435d0,2
26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0,8
336e516c-bbaf-11e8-b2ba-ac1f6b6435d0,0
764_G8_2,7
f4cbc842-bb9d-11e8-b2b9-ac1f6b6435d0,35
1475_C8_6,12
7180f0c2-bbb4-11e8-b2ba-ac1f6b6435d0,25
34682d86-bbc3-11e8-b2bc-ac1f6b6435d0,13
af4ab20c-bbbf-11e8-b2bb-ac1f6b6435d0,7
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,23
e0c7ee08-bbba-11e8-b2ba-ac1f6b6435d0,10
fb09dc8e-bbc6-11e8-b2bc-ac1f6b6435d0,16
1c8fc93a-bbaf-11e8-b2ba-ac1f6b6435d0,34
567_E10_3,11
104_D7_1,0
9779de44-bbc1-11e8-b2bb-ac1f6b6435d0,9
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,1
c7ced13a-bb99-11e8-b2b9-ac1f6b6435d0,18
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,7
e2528a2a-bba2-11e8-b2b9-ac1f6b6435d0,59
884_B5_1,2
ac1b3f8e-bbc9-11e8-b2bc-ac1f6b6435d0,6
105_D11_2,6
1587_A1_1,17
82716856-bbc0-11e8-b2bb-ac1f6b6435d0,8
47a81c72-bbbd-11e8-b2ba-ac1f6b6435d0,15
113_H2_2,3
f034433a-bba8-11e8-b2ba-ac1f6b6435d0,10
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,21
1e8cf99c-bbaf-11e8-b2ba-ac1f6b6435d0,4
e3b89962-bb9e-11e8-b2b9-ac1f6b6435d0,19
fd079da2-bb9c-11e8-b2b9-ac1f6b6435d0,16
1751_B6_13,37
51781906-bbc1-11e8-b2bb-ac1f6b6435d0,23
1645_E1_31,11
c5062710-bbb1-11e8-b2ba-ac1f6b6435d0,17
20aae470-bba8-11e8-b2ba-ac1f6b6435d0,20
086c31fe-bbc9-11e8-b2bc-ac1f6b6435d0,21
270_F9_2,6
1768_F9_18,29
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,4
dc463138-bbaf-11e8-b2ba-ac1f6b6435d0,8
26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0,3
140_D11_1,12
3bc548d0-bbb3-11e8-b2ba-ac1f6b6435d0,20
cc934144-bbb5-11e8-b2ba-ac1f6b6435d0,15
1789_F8_28,3
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,23
1918_G5_25,90
286_G6_3,8
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,41
8cd4c6e0-bbc4-11e8-b2bc-ac1f6b6435d0,5
141ba95a-bba9-11e8-b2ba-ac1f6b6435d0,2
52075fba-bbc8-11e8-b2bc-ac1f6b6435d0,14
e6fa6680-bbb9-11e8-b2ba-ac1f6b6435d0,9
f8dfdae4-bb99-11e8-b2b9-ac1f6b6435d0,7
281_B11_2,4
e874306e-bbb8-11e8-b2ba-ac1f6b6435d0,5
9d693b20-bb9d-11e8-b2b9-ac1f6b6435d0,21
1916_H6_11,15
1708_E5_8,1
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,0
427_D9_1,17
924_H10_2,11
0aeb18f0-bbba-11e8-b2ba-ac1f6b6435d0,34
1751_H5_4,5
410_H4_1,17
430_E10_1,10
1918_D3_3,101
1923_C4_5,2
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,18
491_B4_2,15
1683_H3_1,2
1947_F2_1,29
94_E6_2,8
a6f2bc04-bba0-11e8-b2b9-ac1f6b6435d0,10
759_B3_1,12
10_C10_1,7
c6235f8a-bbae-11e8-b2ba-ac1f6b6435d0,5
d992b1c2-bbc9-11e8-b2bc-ac1f6b6435d0,4
1310_A9_3,22
65ccf9c6-bbb2-11e8-b2ba-ac1f6b6435d0,6
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,13
1972_E7_15,5
e0cdce64-bbb9-11e8-b2ba-ac1f6b6435d0,18
ea478676-bbb2-11e8-b2ba-ac1f6b6435d0,26
efd978cc-bba0-11e8-b2b9-ac1f6b6435d0,7
19461f1c-bba1-11e8-b2b9-ac1f6b6435d0,7
2e0f8e98-bbaf-11e8-b2ba-ac1f6b6435d0,35
280cf752-bbbd-11e8-b2ba-ac1f6b6435d0,49
efd978cc-bba0-11e8-b2b9-ac1f6b6435d0,11
a46bc92c-bbae-11e8-b2ba-ac1f6b6435d0,12
1609_C1_1,15
218_B4_4,0
8fc3f866-bb9d-11e8-b2b9-ac1f6b6435d0,61
65b9f246-bbc0-11e8-b2bb-ac1f6b6435d0,22
1692_D1_8,19
217_F10_2,4
